company_link,company_name,description,employment_type,full_text,key,link,location,position,publish_date,salary,scraping_date,seniority_level,source
https://jobs.dou.ua/companies/flatlogic-llc/,Flatlogic LLC,{},,"Нам бы хотелось, чтобы Вы: — умели разрабатывать и поддерживать ETL процессы (pandas, apache airflow, scrapy, postgres);— имели 2+ лет опыта (Python)— имели опыт с php— имели хорошие знания sql— английский (Advanced+)",Python Developer / Python Data Engineer@Flatlogic LLC,https://jobs.dou.ua/companies/flatlogic-llc/vacancies/133243/, remote,Python Developer / Python Data Engineer,28 September 2020,от $1500,2020-10-13,,dou
https://jobs.dou.ua/companies/megogonet-/,MEGOGO,{},,"Наш идеальный кандидат:Ищем Senior Data Engineer, которого не пугает работа с сотнями миллионов событий, и ответственность за создание инструментов и процессов обработки данных для поддержки создания моделей машинного обучения и проведение экспериментов, которые будут определять развитие одного из крупнейших ведеосервисов СНГ. Мы идем по пути data driven и у вас есть возможности реализовать свои навыки и умения в нашей команде. Что мы ждем:5+ лет опыта проектирования, разработки, тестирования, развёртывания и поддержки Data Lake/Data Warehouse решений.Экспертные знания Python в контексте создания ETL data pipelines.Экспертные знания PySpark: преобразования, агрегации, оконные функции, написание и оптимизация UDF.Экспертные знания SQL/NoSQL баз данных: MySQL, PostgreSQL, MongoDB.Опыт практической эксплуатации Big Data стека: Hadoop, Hive, Kafka, Spark, Cassandra.Опыт создания комплексных аналитических систем.Умение находить и быстрые решения для экспериментов и стабильные production-ready в зависимости от обстоятельств. Будет плюсом:Опыт работы с AWS (EC2, EMR, ECS, Kinesis, S3).Опыт программирования на Java/Scala.Опыт работы с аналитическими базами данных: Vertica, Exasol, Teradata, Redshift, BigQuery, Druid, Clickhouse.Навыки разработки в Docker/Kubernetes окружении.Незабытые университетские знания линейки, матана и статистики.Опыт создания продуктов с использованием machine learning. Обязанности:Создание и валидация идей для построения data driven в компании.Разработка архитектуры и выбор технических решений.Разработка и поддержка корпоративного DWH.Разработка ETL data pipelines: загрузка из различных источников, очистка, преобразование, обогащение внешними данными, нормализация/денормализация, сохранение с учётом нюансов и ограничений, покрытие тестами, мониторинг, эксплуатация. Что мы предлагаем:— Работу в стабильной компании — мы более восьми лет на медиарынке.— Возможность поучаствовать в создании видеосервиса будущего.— Конкурентный уровень заработной платы.— Крутые корпоративы. Например, всей командой на Atlas Weekend:)— Отношения, построенные на доверии.— Активный отдых: играй в футбол или настольный теннис. У нас есть своя футбольная команда, а наш тренер по пинг-понгу всему научит, он всегда в офисе. Выбирай, что тебе по душе, и участвуй в соревнованиях! Если очень хочется, даже есть возможность исполнить свою детскую мечту, если хотелось стать спортивным комментатором.— Всегда свежие фрукты в офисе и собственный бариста.— Возможности для развития.— Бесплатные уроки английского языка в офисе. Чувствуешь, что твои навыки соответствуют требованиям? Хочешь стать частью нашей крутой команды? Скорее отправляй свое резюме! Ответив на вакансию и отправив свое резюме в Компанию (ООО «МЕГОГО»), зарегистрированную и действующую в соответствии с законодательством Украины, регистрационный номер 38347009, адрес местонахождения: Украина, г. Киев, ул. Новоконстантиновская, 18 В (далее «Компания»), вы подтверждаете и соглашаетесь с тем, что Компания обрабатывает ваши личные данные, представленные в вашем резюме, в соответствии с Законом Украины «О защите персональных данных» и правилами GDPR.",Data Engineer@MEGOGO,https://jobs.dou.ua/companies/megogonet-/vacancies/79414/, Kyiv,Data Engineer,28 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/oftengames/,OftenGames,"{""Required skills"": [""Proven working experience as a Data Analyst in GameDev.Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.Good understanding of Free to Play games principles.Be communicative and act as a team player.Desire to suggest, experiment and invent.""], ""As a plus"": [""Prior experience with social casino games. Upper-intermediate English.""], ""We offer"": [""\u0421ompetitive compensation.Challenging work in a startup environment.40-hours working week with a flexible working schedule.Annual paid vacations (20 working days) and paid sick leave.Opportunity for personal and professional growth.""], ""Responsibilities"": [""Research and find insights based on user behavior patterns.Build automated dashboards for visualizing key metrics and trends to support Product and Marketing functions.Analyze A/B tests.""]}",,"Required skills Proven working experience as a Data Analyst in GameDev.Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.Good understanding of Free to Play games principles.Be communicative and act as a team player.Desire to suggest, experiment and invent. As a plus Prior experience with social casino games. Upper-intermediate English. We offer Сompetitive compensation.Challenging work in a startup environment.40-hours working week with a flexible working schedule.Annual paid vacations (20 working days) and paid sick leave.Opportunity for personal and professional growth. Responsibilities Research and find insights based on user behavior patterns.Build automated dashboards for visualizing key metrics and trends to support Product and Marketing functions.Analyze A/B tests.",Data Analyst / Game Economist@OftenGames,https://jobs.dou.ua/companies/oftengames/vacancies/133218/," Kyiv, remote",Data Analyst / Game Economist,28 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/zfort/,Zfort Group,{},,"Zfort Group is looking for a passionate and experienced Data Analyst to join us. Responsibilities include: — Crafting and executing queries upon request for data;— Presenting information through reports and visualization;— Defining clear requirements and critically access initial requests;— Design, build and deploy BI solutions (e.g. reporting tools);— Maintain and support data analytics platforms (e.g. Microsoft Power BI, Tableu, Domo);— Conduct testing and troubleshooting;— Verification of presented data. This role requires:— Analytical and communication skills;— Knowledge of SQL queries;— Background in data and/or business analysis will be a plus;— Excellent English speaking and writing skills. Experience in working with English speaking customers is required. We offer: — 15 days of paid planned leave; — 20 days of paid planned leave after 2 years of cooperation;— 5 paid days per year — sick leave;— 10 paid days per year — sick leave after 2 years of cooperation;— training and certifications (paid by the company);— spacious and comfortable office, flexible working hours. If you are interested, please let us know job@zfort.com.",Data Analyst@Zfort Group,https://jobs.dou.ua/companies/zfort/vacancies/133185/, Kharkiv,Data Analyst,28 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/socialtech/,SocialTech,{},,"SocialTech— глобальная IT-компания в индустрии Social Discovery. Мы развиваем собственные продукты, которыми пользуются миллионы людей по всему миру. У тебя аналитический склад ума, ты любишь качественно решать сложные задачи — присоединяйся к нам и мы вместе продолжим строить одну из сильнейших команд аналитики в стране. Чем предстоит заниматься:● Проектировать метрики из множества разрозненных, контринтуитивно связанных данных. ● Определять паттерны в поведении пользователей и извлекать из них пользу. ● Разбираться, за счет каких пользователей мы получаем основную часть прибыли, сколько и как они живут на продукте, растет или падает их активность. ● Автоматизировать решения повторяющихся задач: оценка A/B-тестов, наливка трафика в AdWords и т.д.● Разрабатывать инструменты для поиска узких мест в продуктовых воронках.● Продумать как обеспечить снижение волатильности или повышение точности метрик.● Проводить факторный, регрессионный, когортный и другие виды анализа. Чего в работе не будет:● ML ради ML. Мы не хотим строить космолеты там, где можно обойтись самокатом (но иногда приходится!).● Бюрократии. От тебя мы ожидаем:● Умение работать с цифрами и способность мыслить системно.● Желание быть экспертом своего дела и применять свои навыки с максимальной эффективностью.● Уверенное владение SQL.● Опыт работы с Python (pandas, seaborn) / R (tidyverse, ggplot).● Опыт с Tableau / PowerBI / QlikView будет плюсом. Что еще мы можем предложить:● Уютный офис, страховка, завтраки / обеды / снеки.● Компенсацию любых учебных материалов, занятий спортом и участия в конференциях.● Сплоченный и дружный коллектив.",Data Analyst (Scientist)@SocialTech,https://jobs.dou.ua/companies/socialtech/vacancies/123061/, Kyiv,Data Analyst (Scientist),28 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/daxx-group/,Daxx,"{""Required skills"": [""Excellent knowledge of Java"", ""Expert in JDBC connectors"", ""AWS EMR (Elastic MapReduce)"", ""Understanding of the CI/CD concept"", ""Presto and Drill deep knowledge"", ""Distributed Computing experience"", ""Master Degree (Computer Science or Computer Science Engineering)"", ""Upper-Intermediate English language (written and spoken)""], ""As a plus"": [""Experience with Atlassian products""], ""We offer"": [""Direct cooperation with the customer"", ""Dedicated HR/ Client Manager"", ""Regular performance reviews"", ""Competitive salary, medical insurance, 20 working vacation days"", ""Regular corporate events, team buildings, etc.""], ""Responsibilities"": [""Currently, the AgileLab team developing software for a big energetic company. We are looking for a Big Data Developer who will develop a Drill plugin together with two teammates. This plugin will be used to connect to microservices, AWS S3, 3rd party databases, data catalogs and etc.""], ""Project description"": [""AgileLab is an Italian R&D company focused on the development of Big Data and AI Applications. They operate in different business sectors and work with well-known big companies on the Italian market (e.g. Unicredit, Brembo).""]}",,"Required skills — Excellent knowledge of Java— Expert in JDBC connectors— AWS EMR (Elastic MapReduce)— Understanding of the CI/CD concept— Presto and Drill deep knowledge— Distributed Computing experience— Master Degree (Computer Science or Computer Science Engineering)— Upper-Intermediate English language (written and spoken) As a plus — Experience with Atlassian products We offer — Direct cooperation with the customer— Dedicated HR/ Client Manager— Regular performance reviews— Competitive salary, medical insurance, 20 working vacation days— Regular corporate events, team buildings, etc. Responsibilities Currently, the AgileLab team developing software for a big energetic company. We are looking for a Big Data Developer who will develop a Drill plugin together with two teammates. This plugin will be used to connect to microservices, AWS S3, 3rd party databases, data catalogs and etc. Project description AgileLab is an Italian R&D company focused on the development of Big Data and AI Applications. They operate in different business sectors and work with well-known big companies on the Italian market (e.g. Unicredit, Brembo). AgileLab provides essentially BigData services or platforms, IoT environments, analytical platforms, etc. They are very specialized in BigData and machine learning. AgileLab develops a high- and low-level architecture of the solution, appoint a Team Leader and build teams according to the client’s goals from scratch.",Senior Big Data (Java) Developer for AgileLab@Daxx,https://jobs.dou.ua/companies/daxx-group/vacancies/133166/," Kyiv, Kharkiv, Lviv, Dnipro",Senior Big Data (Java) Developer for AgileLab,28 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/hey-machine-learning/,Hey Machine Learning,"{""Required skills"": [""\u0443\u0432\u0435\u0440\u0435\u043d\u043d\u043e\u0435 \u0437\u043d\u0430\u043d\u0438\u0435 Python"", ""\u043e\u0442 \u0434\u0432\u0443\u0445 \u043b\u0435\u0442 \u043e\u043f\u044b\u0442\u0430 \u0440\u0430\u0431\u043e\u0442\u044b \u0432 \u043e\u0431\u043b\u0430\u0441\u0442\u0438 \u043c\u0430\u0448\u0438\u043d\u043d\u043e\u0433\u043e \u043e\u0431\u0443\u0447\u0435\u043d\u0438\u044f"", ""\u0443\u043c\u0435\u043d\u0438\u0435 \u0440\u0435\u0448\u0430\u0442\u044c \u0437\u0430\u0434\u0430\u0447\u0438 \u043a\u043e\u043c\u043f\u044c\u044e\u0435\u0442\u0440\u043d\u043e\u0433\u043e \u0437\u0440\u0435\u043d\u0438\u044f \u0438 NLP""], ""As a plus"": [""\u0437\u043d\u0430\u043d\u0438\u0435 C++"", ""\u043c\u0438\u043d\u0438\u043c\u0430\u043b\u044c\u043d\u044b\u0439 \u043e\u043f\u044b\u0442 \u0432\u0435\u0431-\u0440\u0430\u0437\u0440\u0430\u0431\u043e\u0442\u043a\u0438""], ""We offer"": [""\u0438\u043d\u0442\u0435\u0440\u0435\u0441\u043d\u044b\u0435 \u043f\u0440\u043e\u0435\u043a\u0442\u044b \u0432 \u043e\u0431\u043b\u0430\u0441\u0442\u0438 \u043a\u043e\u043c\u043f\u044c\u044e\u0442\u0435\u0440\u043d\u043e\u0433\u043e \u0437\u0440\u0435\u043d\u0438\u044f \u0438 NLP"", ""\u043a\u043e\u043c\u0444\u043e\u0440\u0442\u043d\u044b\u0439 \u043e\u0444\u0438\u0441 \u0432 \u0446\u0435\u043d\u0442\u0440\u0435 \u0425\u0430\u0440\u044c\u043a\u043e\u0432\u0430 \u0432 \u0434\u0432\u0443\u0445 \u043c\u0438\u043d\u0443\u0442\u0430\u0445 \u043e\u0442 \u043c. \u0410\u0440\u0445\u0438\u0442\u0435\u043a\u0442\u043e\u0440\u0430 \u0411\u0435\u043a\u0435\u0442\u043e\u0432\u0430"", ""\u0447\u0430\u0439, \u043a\u043e\u0444\u0435, \u043f\u0435\u0447\u0435\u043d\u044c\u0435"", ""\u0417\u041f \u043e\u0431\u0441\u0443\u0436\u0434\u0430\u0435\u0442\u0441\u044f \u043f\u043e \u0438\u0442\u043e\u0433\u0443 \u0441\u043e\u0431\u0435\u0441\u0435\u0434\u043e\u0432\u0430\u043d\u0438\u044f""], ""Responsibilities"": [""\u043f\u0438\u0441\u0430\u0442\u044c \u043a\u043e\u0434"", ""\u044d\u0441\u0442\u0438\u043c\u0435\u0439\u0442\u0438\u0442\u044c \u043d\u043e\u0432\u044b\u0435 \u043f\u0440\u043e\u0435\u043a\u0442\u044b"", ""\u0431\u044b\u0442\u044c \u043d\u0430\u0441\u0442\u0430\u0432\u043d\u0438\u043a\u043e\u043c \u0434\u043b\u044f \u043c\u043e\u043b\u043e\u0434\u044b\u0445 \u043a\u043e\u043b\u043b\u0435\u0433""], ""Project description"": [""\u041f\u0440\u043e\u0435\u043a\u0442\u044b \u0432 \u043e\u0431\u043b\u0430\u0441\u0442\u0438 \u043a\u043e\u043c\u043f\u044c\u044e\u0442\u0435\u0440\u043d\u043e\u0433\u043e \u0437\u0440\u0435\u043d\u0438\u044f \u0438 NLP""]}",,"Required skills — уверенное знание Python— от двух лет опыта работы в области машинного обучения— умение решать задачи компьюетрного зрения и NLP As a plus — знание C++— минимальный опыт веб-разработки We offer — интересные проекты в области компьютерного зрения и NLP— комфортный офис в центре Харькова в двух минутах от м. Архитектора Бекетова— чай, кофе, печенье— ЗП обсуждается по итогу собеседования Responsibilities — писать код— эстимейтить новые проекты— быть наставником для молодых коллег Project description Проекты в области компьютерного зрения и NLP",Machine Learning/Data Science engineer@Hey Machine Learning,https://jobs.dou.ua/companies/hey-machine-learning/vacancies/133160/, Kharkiv,Machine Learning/Data Science engineer,27 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/data-science-ua/,Data Science UA,"{""Required skills"": [""We\u2019re looking for a Senior level team leader with experience in working in an agile environment withcontinuous integration tools like Github.You also:\u25cf Preferably a master\u2019s degree in CS. Bachelor\u2019s degree also considered\u25cf 5+ years overall working with JS\u25cf 3+ years of experience as full stack engineer\u25cf Proven leadership experience\u25cf Knowledge set: JS, react, MobX, ExpressJS, NodeJS, TypeScript, D3js, DB, SQL, expert onVanilla JS, NPM Package experience, BE and FE experience in building complex systems""], ""As a plus"": [""\u25cf TDD mindset\u25cf Infrastructure\u25cf CI/CD understanding\u25cf Docker understanding\u25cf Kubernetes experience as a plus / Singularity\u25cf Prometheus""], ""We offer"": [""\u25cf Flexible working\u25cf Sharing culture\u25cf Diversity\u25cf Days off""], ""Responsibilities"": [""What you will be doing:""], ""Project description"": [""\u25cf You will help architect and build innovative products to enhance and extend search data\u25cf You will lead a team of Full Stack Application Engineers\u25cf You will experiment with new tools and technologies to produce cutting-edge solutions tobusiness problems\u25cf You will lead a pro-active, results-oriented agile team\u25cf You will be responsible for the line management of the team and will provide technical andmanagement support/coaching to continuously improve the team capabilities and grow theindividual team members skill sets\u25cf Your role is to work closely with the product lead for Sense to plan and build a world classSaas platform\u25cf You will be collaborating with the other engineering team leads to identify dependenciesacross teams and work with product and PMO leads to successfully plan roadmap delivery asa group""]}",,"Required skills We’re looking for a Senior level team leader with experience in working in an agile environment withcontinuous integration tools like Github.You also:● Preferably a master’s degree in CS. Bachelor’s degree also considered● 5+ years overall working with JS● 3+ years of experience as full stack engineer● Proven leadership experience● Knowledge set: JS, react, MobX, ExpressJS, NodeJS, TypeScript, D3js, DB, SQL, expert onVanilla JS, NPM Package experience, BE and FE experience in building complex systems As a plus ● TDD mindset● Infrastructure● CI/CD understanding● Docker understanding● Kubernetes experience as a plus / Singularity● Prometheus We offer ● Flexible working● Sharing culture● Diversity● Days off Responsibilities What you will be doing: ● You will help architect and build innovative products to enhance and extend search data● You will lead a team of Full Stack Application Engineers● You will experiment with new tools and technologies to produce cutting-edge solutions tobusiness problems● You will lead a pro-active, results-oriented agile team● You will be responsible for the line management of the team and will provide technical andmanagement support/coaching to continuously improve the team capabilities and grow theindividual team members skill sets● Your role is to work closely with the product lead for Sense to plan and build a world classSaas platform● You will be collaborating with the other engineering team leads to identify dependenciesacross teams and work with product and PMO leads to successfully plan roadmap delivery asa group Project description We are looking for a Team Lead that will work as a part of a team of multi-disciplined engineers. This is product-based company. The team is responsible for providing a full-stack self-service solution to clients and partners for planning, activation, measurement, and insights, tapping into the best of company’s proprietary data and analysis",Technical Lead (Node/React)@Data Science UA,https://jobs.dou.ua/companies/data-science-ua/vacancies/129589/, Kyiv,Technical Lead (Node/React),27 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/cqg/,CQG,"{""Required skills"": [""Experience with databases with high-transaction volume in a fast-paced, globally distributed highly-available (24\u00d77) production environment is required."", ""Advanced understanding and development experience with NoSQL Cassandra/Datastax DB is required."", ""Hands-on experience in setting up a Cassandra Database in an enterprise, Design and Support data migration on a worldwide multi-datacenter cluster is required."", ""Experience with backup & recovery, security, monitoring, performance tuning and managing Cassandra cluster is required."", ""Strong understanding of complex inner workings of Cassandra, such as the gossip protocol, hinted handoffs, read repairs, Merkle trees is required."", ""Strong understanding and experience with JVM tuning."", ""Five years\u2019 experience using Linux with scripting or python is required."", ""Proficiency in English written and oral communication is required.""], ""As a plus"": [""Ansible experience is strongly desired."", ""Demonstrated knowledge of Server Administration, Security Administration, Network Administration and Application Development is preferred."", ""Excellent problem-solving skills, a self-starting attitude and good communication skills are essential"", ""Must be able to work in a team-oriented environment and as a member of the production support team"", ""Must demonstrate leadership skills without requiring positional authority""], ""We offer"": [""CQG provides a variety of benefits to enhance your personal and financial well-being. Employees and eligible dependents may participate in the following:"", ""Career and professional opportunities;"", ""Work in multicultural environment;"", ""Completely \u201cWhite\u201d and competitive salary;"", ""Employment in accordance with Ukrainian labor legislation;"", ""Full medical insurance for employee and family (dental insurance is included);""], ""Responsibilities"": [""Keep abreast of Data Base technologies and provide Designs, guidance and support forother DBA\u2019s in order to build, deploy and support our production, stage, test,and development operations of database back end systems while focusing on monitoring,disaster recovery, security, integrity, stability, and scalability"", ""Responsible for performance tuning and optimization of production, stage, test, anddevelopment operations of database back end systems including monitoring,disaster recovery, security, integrity, stability, and scalability"", ""Advanced troubleshooting including diagnostics andresolution of issues"", ""Automate day to day management functions"", ""Communicate issues that arise from day to daymanagement functions"", ""Design or validate designs of custom databasesystems"", ""Responsible for code, script, documentation andother artifact generation of custom database systems"", ""Mentor and advise on best practices for enterprisedata management to the team"", ""Off hours support including being on call whenneeded""], ""Project description"": [""Summary:Responsible for implementation, development, management, support, upgrade and monitoring of database environments supporting CQG applications, infrastructure systems and services. Define enterprise architecture and mentor the architecture team in the development of architecture and design of multi-tier and federated back end database systems and clients for CQG applications. Lead development activities revolving around DB\u2019s by providing mentoring, support, and decisions for database administrators, developers, and other internal customers.""]}",,"Required skills • Experience with databases with high-transaction volume in a fast-paced, globally distributed highly-available (24×7) production environment is required.• Advanced understanding and development experience with NoSQL Cassandra/Datastax DB is required.• Hands-on experience in setting up a Cassandra Database in an enterprise, Design and Support data migration on a worldwide multi-datacenter cluster is required.• Experience with backup & recovery, security, monitoring, performance tuning and managing Cassandra cluster is required.• Strong understanding of complex inner workings of Cassandra, such as the gossip protocol, hinted handoffs, read repairs, Merkle trees is required.• Strong understanding and experience with JVM tuning.• Five years’ experience using Linux with scripting or python is required.• Proficiency in English written and oral communication is required. As a plus • Ansible experience is strongly desired.• Demonstrated knowledge of Server Administration, Security Administration, Network Administration and Application Development is preferred.• Excellent problem-solving skills, a self-starting attitude and good communication skills are essential• Must be able to work in a team-oriented environment and as a member of the production support team• Must demonstrate leadership skills without requiring positional authority We offer CQG provides a variety of benefits to enhance your personal and financial well-being. Employees and eligible dependents may participate in the following:• Career and professional opportunities;• Work in multicultural environment;• Completely “White” and competitive salary;• Employment in accordance with Ukrainian labor legislation;• Full medical insurance for employee and family (dental insurance is included); Responsibilities • Keep abreast of Data Base technologies and provide Designs, guidance and support forother DBA’s in order to build, deploy and support our production, stage, test,and development operations of database back end systems while focusing on monitoring,disaster recovery, security, integrity, stability, and scalability • Responsible for performance tuning and optimization of production, stage, test, anddevelopment operations of database back end systems including monitoring,disaster recovery, security, integrity, stability, and scalability • Advanced troubleshooting including diagnostics andresolution of issues • Automate day to day management functions • Communicate issues that arise from day to daymanagement functions • Design or validate designs of custom databasesystems • Responsible for code, script, documentation andother artifact generation of custom database systems • Mentor and advise on best practices for enterprisedata management to the team • Off hours support including being on call whenneeded Project description Summary:Responsible for implementation, development, management, support, upgrade and monitoring of database environments supporting CQG applications, infrastructure systems and services. Define enterprise architecture and mentor the architecture team in the development of architecture and design of multi-tier and federated back end database systems and clients for CQG applications. Lead development activities revolving around DB’s by providing mentoring, support, and decisions for database administrators, developers, and other internal customers. About us CQG, Inc. was founded more than 30 years ago in the United States. We are one of the world leaders in the delivery of market data and financial information, analysis technologies and stock trading. More than 500 people work in 15 offices around the world — from Denver and Chicago to Sydney and Singapore. The development offices are located in Denver, Moscow, Kiev, Samara, Yerevan and Zelenograd. Kiev office was opened in 2004 and now has about 30 people. Our friendly team for more than 10 years working on server solutions for stock trading, client applications for the analysis of stock quotes and many others. We’re looking for experienced motivated experts who will be interested in joining our team.",Senior DBA & Data Architect (Cassandra)@CQG,https://jobs.dou.ua/companies/cqg/vacancies/60961/, Kyiv,Senior DBA & Data Architect (Cassandra),26 September 2020,,2020-10-13,,dou
https://jobs.dou.ua/companies/windsor-ai/,Windsor.ai,"{""Required skills"": [""Python, R, Bash, Linux, Postgres, Pandas""], ""As a plus"": [""We are looking for an experienced engineer to join our team. We use docker and bitbucket pipelines for continuous integration.Interest in joining a startup and contribute to its growth and building a good product.""], ""We offer"": [""Analytics and visualisation skills, data-science.Scientific and curious mindset.Good programming practices, writing tests etc.Docker experience""], ""Responsibilities"": [""Great team and the opportunity to be part of one of the fastest growing european Analytics data companies.""], ""Project description"": [""Opportunity to travel and meet clients if desired.""]}",,"Required skills Python, R, Bash, Linux, Postgres, Pandas We are looking for an experienced engineer to join our team. We use docker and bitbucket pipelines for continuous integration.Interest in joining a startup and contribute to its growth and building a good product. As a plus Analytics and visualisation skills, data-science.Scientific and curious mindset.Good programming practices, writing tests etc.Docker experience We offer Great team and the opportunity to be part of one of the fastest growing european Analytics data companies. Opportunity to travel and meet clients if desired. Responsibilities -optimise data-architectures and pipelines-Improve algorithms, both R and python-Develop AI models for advertising Project description We pull data from many different marketing platforms. We join all this data and do attribution modelling. Then we propose better budget allocations to the clients. Some of the Worlds biggest advertisers use our platform. We are looking for skilled and talented engineers who want to be part of a fast-growing start-up for the long term.","Data Engineer/Scientist, Marketing data analytics SAAS company@Windsor.ai",https://jobs.dou.ua/companies/windsor-ai/vacancies/75673/," Kyiv, remote","Data Engineer/Scientist, Marketing data analytics SAAS company",26 September 2020,$2500–3500,2020-10-13,,dou
https://jobs.dou.ua/companies/grid-dynamics/,Grid Dynamics,{},,"As a leader of the Data Science team, you will run the development of next-generation platforms for customers micro-segmentation, clusterization, behavior analysis, and prediction as well as building up new improved recommendation systems for the customers.You will use your expertise to design data science models and frameworks, data processing pipelines, and lead efforts of the ML models productization. You will use project management skills to manage the deliverables and ensure all stakeholder work is complete on time. You will also manage stakeholder communications and present your project across a wide spectrum of management levels. Lead Data Scientist is supposed to handle complex problems independently and demonstrate analytical thinking. At this position, you should be able to make judgments and recommendations based on the analysis and interpretation of data. The position requires excellent communication skills and experience working directly with technical teams as well as with business stakeholders. Being able to present findings in a meaningful and clear way is a must. Responsibilities: — Lead a team of skilled data scientists and data engineers — Drive the collection, cleaning, processing, and analysis of new and existing data sources.— Communicate with business stakeholders to clarify their requirements and present the teamwork results.— Learn & stay current on developments in one or more analytics domains: Optimization, Machine Learning, Deep Learning / AI, Simulation, etc. Requirements: — Data scientist with 5+ years of experience — Solid understanding of Statistics, Machine Learning and Deep Learning— Hands-on experience in Python— Experience with Recommender Systems (Content-Based, Collaborative Filtering, Hybrid, Market Basket Analysis, Repeat Purchase)— Experience with look-alike modeling and sequential-input models, RNNs (LSTM, GRU, etc.)— Expertise in building, productionising and scaling analytics solutions for big data problems— Experience with SQL databases— Familiarity with cloud ML Platforms (Google AI Platform, Amazon Sagemaker, MS Azure AI Platform) is a plus.— Hands-on experience with data preparation, cleansing, feature engineering, and visualization— Great communication and presentation skills. Proven ability to present progress made by the team to senior business management and the project stakeholders— Understanding of and experience with customer intelligence & marketing domains a plus— Experience in working across different global cultures a plus We offer: — Opportunity to work on bleeding-edge projects— Work with a highly motivated and dedicated team— Flexible schedule— Medical insurance— Benefits program— Corporate social events— Professional development opportunities About us: Grid Dynamics is the engineering services company known for transformative, mission-critical cloud solutions for retail, finance and technology sectors. We architected some of the busiest e-commerce services on the Internet and have never had an outage during the peak season. Founded in 2006 and headquartered in San Ramon, California with offices throughout the US and Eastern Europe, we focus on big data analytics, scalable omnichannel services, DevOps, and cloud enablement.",Senior Data Scientist@Grid Dynamics,https://jobs.dou.ua/companies/grid-dynamics/vacancies/133140/," Kyiv, Kharkiv, Lviv",Senior Data Scientist,25 September 2020,,2020-10-13,,dou
